ID,Country,Contiment
grid.12148.3e,Chile,SA
grid.12155.32,Belgium,EU
grid.12245.30,France,EU
grid.12284.3d,Greece,EU
grid.12295.3d,Netherlands,EU
grid.12306.36,Albania,EU
grid.12316.37,Montenegro,EU
grid.12319.38,Algeria,AF
grid.12332.31,Finland,EU
grid.12337.34,Germany,EU
grid.12341.35,Portugal,EU
grid.12361.37,United Kingdom,EU
grid.12362.34,United Kingdom,EU
grid.12364.32,Togo,AF
grid.12366.30,France,EU
grid.12370.37,Portugal,EU
grid.12380.38,Netherlands,EU
grid.12391.38,Germany,EU
grid.12477.37,United Kingdom,EU
grid.12513.34,Italy,EU
grid.12525.31,Peru,SA
grid.12527.33,China,AS
grid.12574.35,Tunisia,AF
grid.12597.38,Italy,EU
grid.12611.35,France,EU
grid.12641.30,United Kingdom,EU
grid.12650.30,Sweden,EU
grid.12711.34,Italy,EU
grid.12799.34,Brazil,SA
grid.12810.3a,France,EU
grid.12826.3f,United Kingdom,EU
grid.12832.3a,France,EU
grid.12847.38,Poland,EU
grid.12896.34,United Kingdom,EU
grid.12916.3d,Jamaica,NA
grid.12955.3a,China,AS
grid.12981.33,China,AS
grid.12984.36,Zambia,AF
grid.13001.33,Zimbabwe,AF
grid.13063.37,United Kingdom,EU
grid.13097.3c,United Kingdom,EU
grid.13252.37,Poland,EU
grid.13276.31,Poland,EU
grid.13291.38,China,AS
grid.13327.34,Germany,EU
grid.13339.3b,Poland,EU
grid.13349.3c,France,EU
grid.13388.31,Germany,EU
grid.13394.3c,China,AS
grid.13399.31,Sweden,EU
grid.13402.34,China,AS
grid.13414.33,Germany,EU
grid.13428.3c,Germany,EU
grid.13464.34,France,EU
grid.13508.3f,Denmark,EU
grid.13515.33,United Kingdom,EU
grid.13570.30,France,EU
grid.13574.34,Sweden,EU
grid.13606.32,Canada,NA
grid.13622.34,Spain,EU
grid.13648.38,Germany,EU
grid.13652.33,Germany,EU
grid.13687.3b,France,EU
grid.13689.35,United Kingdom,EU
grid.13719.3d,Ukraine,EU
grid.13739.3f,Spain,EU
grid.13745.34,Italy,EU
grid.13751.31,France,EU
grid.13753.33,Spain,EU
grid.13756.36,United Kingdom,EU
grid.13788.35,Spain,EU
grid.13790.3c,Austria,EU
grid.13796.3a,Finland,EU
grid.13797.3b,Finland,EU
grid.13799.35,United Kingdom,EU
grid.13822.3a,Spain,EU
grid.13825.3d,Spain,EU
grid.13829.31,Germany,EU
grid.13856.39,Poland,EU
grid.13946.39,Germany,EU
grid.13950.3e,France,EU
grid.13985.36,Norway,EU
grid.13986.35,Israel,AS
grid.13992.30,Israel,AS
grid.14001.34,France,EU
grid.14003.36,United States,NA
grid.14004.31,Romania,EU
grid.14005.30,South Korea,AS
grid.14009.3c,Japan,AS
grid.14013.37,Iceland,EU
grid.14039.3f,Germany,EU
grid.14076.34,United Kingdom,EU
grid.14094.38,Finland,EU
grid.14095.39,Germany,EU
grid.14105.31,United Kingdom,EU
grid.14127.31,Portugal,EU
grid.14170.33,Denmark,EU
grid.14263.32,Russia,EU
grid.14329.3d,Lithuania,EU
grid.14332.37,United Kingdom,EU
grid.14335.30,United Kingdom,EU
grid.14352.31,Turkey,AS
grid.14416.36,Senegal,AF
grid.14440.35,Jordan,AS
grid.14442.37,Turkey,AS
grid.14454.30,United Kingdom,EU
grid.14467.30,United Kingdom,EU
grid.14476.30,Russia,EU
grid.14498.30,France,EU
grid.14509.39,Czechia,EU
grid.14587.3f,Italy,EU
grid.14601.32,United Kingdom,EU
grid.14617.35,United States,NA
grid.14647.30,Portugal,EU
grid.14648.3f,United Kingdom,EU
grid.14709.3b,Canada,NA
grid.14724.34,Spain,EU
grid.14750.37,Hungary,EU
grid.14751.36,Cyprus,EU
grid.14758.3f,Finland,EU
grid.14778.3d,Germany,EU
grid.14826.39,Austria,EU
grid.14830.3e,United Kingdom,EU
grid.14841.38,Germany,EU
grid.14848.31,Canada,NA
grid.14868.33,United Kingdom,EU
grid.14899.3d,Spain,EU
grid.14906.3a,Greece,EU
grid.14925.3b,France,EU
grid.15011.34,Iceland,EU
grid.15034.33,United Kingdom,EU
grid.15040.30,France,EU
grid.15043.33,Spain,EU
grid.15058.39,Ireland,EU
grid.15060.32,Estonia,EU
grid.15078.3b,Germany,EU
grid.15090.3d,Germany,EU
grid.15098.35,Finland,EU
grid.15140.31,France,EU
grid.15165.36,Austria,EU
grid.15227.33,Slovakia,EU
grid.15237.32,Germany,EU
grid.15276.37,United States,NA
grid.15312.34,Spain,EU
grid.15363.32,France,EU
grid.15399.37,France,EU
grid.15401.31,France,EU
grid.15419.38,United Kingdom,EU
grid.15444.30,South Korea,AS
grid.15447.33,Russia,EU
grid.15449.3d,Spain,EU
grid.15462.34,Austria,EU
grid.15474.33,Germany,EU
grid.15485.3d,Finland,EU
grid.15496.3f,Italy,EU
grid.15538.3a,United Kingdom,EU
grid.15540.35,France,EU
grid.15585.3c,Italy,EU
grid.15596.3e,Ireland,EU
grid.15606.34,Germany,EU
grid.15628.38,United Kingdom,EU
grid.15638.39,New Zealand,OC
grid.15649.3f,Germany,EU
grid.15653.34,Mali,AF
grid.15667.33,Italy,EU
grid.15683.39,Austria,EU
grid.15711.33,Italy,EU
grid.15736.36,France,EU
grid.15751.37,United Kingdom,EU
grid.15756.30,United Kingdom,EU
grid.15762.37,Belgium,EU
grid.15774.30,Italy,EU
grid.15775.31,Switzerland,EU
grid.15781.3a,France,EU
grid.15788.33,Austria,EU
grid.15810.3d,Cyprus,EU
grid.15819.34,France,EU
grid.15822.3c,United Kingdom,EU
grid.15823.3d,Greece,EU
grid.15866.3c,Czechia,EU
grid.15874.3f,United Kingdom,EU
grid.15876.3d,Turkey,AS
grid.15878.33,France,EU
grid.15895.30,Sweden,EU
grid.15935.3b,Finland,EU
grid.16008.3f,Luxembourg,EU
grid.16058.3a,Switzerland,EU
grid.16068.39,France,EU
grid.16082.3d,Switzerland,EU
grid.16117.30,France,EU
grid.16149.3b,Germany,EU
grid.16189.37,Spain,EU
grid.16299.35,Greece,EU
grid.16326.30,Portugal,EU
grid.16388.34,Spain,EU
grid.16416.34,United States,NA
grid.16425.34,Serbia,EU
grid.16463.36,South Africa,AF
grid.16477.33,Turkey,AS
grid.16487.3c,Turkey,AS
grid.16488.33,New Zealand,OC
grid.16499.33,Belgium,EU
grid.16549.3f,Belgium,EU
grid.16563.37,Italy,EU
grid.16610.30,France,EU
grid.16662.35,State of Palestine,AS
grid.16697.3f,Estonia,EU
grid.16713.32,Slovenia,EU
grid.16719.38,France,EU
grid.16734.37,Italy,EU
grid.16750.35,United States,NA
grid.16753.36,United States,NA
grid.16780.38,France,EU
grid.16821.3c,China,AS
grid.16872.3a,Netherlands,EU
grid.16890.36,China,AS
grid.16962.3a,France,EU
grid.16977.3e,Iceland,EU
grid.16982.34,Sweden,EU
grid.16985.33,Ukraine,EU
grid.16989.3f,Italy,EU
grid.16990.37,United Kingdom,EU
grid.17033.36,Czechia,EU
grid.17041.33,Bulgaria,EU
grid.17063.33,Canada,NA
grid.17083.3d,Italy,EU
grid.17088.36,United States,NA
grid.17089.37,Canada,NA
grid.17091.3e,Canada,NA
grid.17095.3a,Spain,EU
grid.17100.37,United Kingdom,EU
grid.17127.32,Hungary,EU
grid.17133.37,France,EU
grid.17165.34,Poland,EU
grid.17236.31,United Kingdom,EU
grid.17242.32,Turkey,AS
grid.17268.3a,Germany,EU
grid.17272.31,Germany,EU
grid.17277.34,Spain,EU
grid.17303.36,United Kingdom,EU
grid.17329.3e,Latvia,EU
grid.17330.36,Latvia,EU
grid.17374.36,Italy,EU
grid.17380.3d,Spain,EU
grid.17423.33,Spain,EU
grid.17513.31,Spain,EU
grid.17516.34,United Kingdom,EU
grid.17568.3d,Germany,EU
grid.17595.3f,United Kingdom,EU
grid.17635.36,United States,NA
grid.17673.34,France,EU
grid.17678.3f,Belarus,EU
grid.17682.3a,Italy,EU
grid.17689.31,France,EU
grid.17703.32,France,EU
grid.17758.3c,Russia,EU
grid.17788.31,Israel,AS
grid.17794.3c,Slovenia,EU
grid.17866.3e,United States,NA
grid.18038.32,Italy,EU
grid.18048.35,India,AS
grid.18068.37,Switzerland,EU
grid.18098.38,Israel,AS
grid.18101.39,Russia,EU
grid.18112.3b,Lebanon,AS
grid.18147.3b,Italy,EU
grid.18192.33,Ukraine,EU
grid.18228.31,Spain,EU
grid.18376.3b,Turkey,AS
grid.18377.3a,Ireland,EU
grid.18665.3c,Greece,EU
grid.18763.3b,Russia,EU
grid.18785.33,United Kingdom,EU
grid.18803.32,Spain,EU
grid.18827.34,Belgium,EU
grid.18840.35,France,EU
grid.18883.3a,Norway,EU
grid.18886.3f,United Kingdom,EU
grid.18887.3e,Italy,EU
grid.18888.31,United Kingdom,EU
grid.18919.38,Russia,EU
grid.18999.30,Ukraine,EU
grid.19003.3b,India,AS
grid.19006.3e,United States,NA
grid.19008.30,Germany,EU
grid.19061.3f,Spain,EU
grid.19096.37,India,AS
grid.19100.39,India,AS
grid.19169.36,Norway,EU
grid.19188.39,Taiwan,AS
grid.19190.30,Lithuania,EU
grid.19208.32,Chile,SA
grid.19214.3f,United Kingdom,EU
grid.19241.3f,Bulgaria,EU
grid.19373.3f,China,AS
grid.19397.35,Finland,EU
grid.19432.3d,Estonia,EU
grid.19477.3c,Norway,EU
grid.19603.3d,United Kingdom,EU
grid.19672.3b,Estonia,EU
grid.19680.36,Turkey,AS
grid.19723.3e,Romania,EU
grid.19739.35,Switzerland,EU
grid.19760.39,Italy,EU
grid.19822.30,United Kingdom,EU
grid.19843.37,Greece,EU
grid.19873.34,United Kingdom,EU
grid.19930.32,Poland,EU
grid.20055.32,Sweden,EU
grid.20191.3b,Italy,EU
grid.20192.38,Italy,EU
grid.20256.33,Japan,AS
grid.20258.3d,Sweden,EU
grid.20260.36,Finland,EU
grid.20364.33,United Kingdom,EU
grid.20384.3d,Portugal,EU
grid.20409.3f,United Kingdom,EU
grid.20419.3e,United Kingdom,EU
grid.20431.34,United States,NA
grid.20440.32,Cambodia,AS
grid.20478.39,Belgium,EU
grid.20501.36,Bulgaria,EU
grid.20505.32,United States,NA
grid.20513.35,China,AS
grid.20515.33,Japan,AS
grid.20522.37,Spain,EU
grid.20542.31,Netherlands,EU
grid.20561.30,China,AS
grid.20567.36,Russia,EU
grid.20627.31,United States,NA
grid.20653.32,Lithuania,EU
grid.20670.33,Italy,EU
grid.20678.3b,Italy,EU
grid.20709.3c,Finland,EU
grid.20715.31,Morocco,AF
grid.20736.30,Brazil,SA
grid.20757.37,Italy,EU
grid.20765.36,Italy,EU
grid.20861.3d,United States,NA
grid.20898.3b,Norway,EU
grid.20931.39,United Kingdom,EU
grid.21003.30,Italy,EU
grid.21006.35,New Zealand,OC
grid.21027.36,United Kingdom,EU
grid.21051.37,Germany,EU
grid.21072.36,Armenia,AS
grid.21100.32,Canada,NA
grid.21106.34,United States,NA
grid.21107.35,United States,NA
grid.21113.30,Hungary,EU
grid.21155.32,China,AS
grid.21166.32,Israel,AS
grid.21200.31,Turkey,AS
grid.21206.37,Spain,EU
grid.21354.31,Belarus,EU
grid.21507.31,Spain,EU
grid.21510.37,Bulgaria,EU
grid.21600.35,Bulgaria,EU
grid.21604.31,Austria,EU
grid.21613.37,Canada,NA
grid.21619.3d,France,EU
grid.21626.31,Russia,EU
grid.21678.3a,Czechia,EU
grid.21729.3f,United States,NA
grid.21798.35,Spain,EU
grid.21839.31,Romania,EU
grid.21864.39,United Kingdom,EU
grid.21911.3a,Italy,EU
grid.21925.3d,United States,NA
grid.21940.3e,United States,NA
grid.21941.3f,Japan,AS
grid.22019.38,Italy,EU
grid.22023.31,United Kingdom,EU
grid.22040.34,France,EU
grid.22058.3d,France,EU
grid.22061.37,Spain,EU
grid.22069.3f,China,AS
grid.22072.35,Canada,NA
grid.22098.31,Israel,AS
grid.22116.36,Netherlands,EU
grid.22147.32,France,EU
grid.22248.3e,Romania,EU
grid.22254.33,Poland,EU
grid.22266.32,Bulgaria,EU
grid.22294.3f,Spain,EU
grid.22319.3b,United Kingdom,EU
grid.22401.35,India,AS
grid.22448.38,United States,NA
grid.22459.38,Greece,EU
grid.22526.31,Germany,EU
grid.22532.34,State of Palestine,AS
grid.22539.3f,Slovakia,EU
grid.22555.35,Poland,EU
grid.22557.37,Czechia,EU
grid.22589.34,Belgium,EU
grid.22609.3f,Netherlands,EU
grid.22631.34,United Kingdom,EU
grid.22642.30,Finland,EU
grid.22657.34,Latvia,EU
grid.22736.32,Norway,EU
grid.22793.3d,Belgium,EU
grid.22859.34,Germany,EU
grid.22898.39,United Kingdom,EU
grid.22903.3a,Lebanon,AS
grid.22919.31,Portugal,EU
grid.22935.3f,China,AS
grid.22937.3d,Austria,EU
grid.22939.33,Croatia,EU
grid.22954.38,Belgium,EU
grid.23048.3d,Norway,EU
grid.23082.3b,France,EU
grid.23218.3a,Netherlands,EU
grid.23231.31,United Kingdom,EU
grid.23284.3f,Germany,EU
grid.23378.3d,United Kingdom,EU
grid.23391.3a,Italy,EU
grid.23471.33,Uzbekistan,AS
grid.23520.36,Spain,EU
grid.23618.3e,Canada,NA
grid.23636.32,United Kingdom,EU
grid.23695.3b,United Kingdom,EU
grid.23709.3f,United Kingdom,EU
grid.23725.31,United Kingdom,EU
grid.23731.34,Germany,EU
grid.23856.3a,Canada,NA
grid.24029.3d,United Kingdom,EU
grid.24046.34,Canada,NA
grid.24194.3a,Austria,EU
grid.24298.35,United Kingdom,EU
grid.24349.38,Ireland,EU
grid.24361.32,Austria,EU
grid.24377.35,Slovakia,EU
grid.24381.3c,Sweden,EU
grid.24433.32,Canada,NA
grid.24434.35,United States,NA
grid.24488.32,United Kingdom,EU
grid.24515.37,China,AS
grid.24516.34,China,AS
grid.24526.37,Russia,EU
grid.24527.36,Russia,EU
grid.24539.39,China,AS
grid.24695.3c,China,AS
grid.24696.3f,China,AS
grid.24704.35,Italy,EU
grid.24753.37,Costa Rica,NA
grid.24805.3b,United States,NA
grid.24827.3b,United States,NA
grid.24839.34,Sweden,EU
grid.24956.3c,Turkey,AS
grid.24999.3f,Germany,EU
grid.25055.37,Canada,NA
grid.25073.33,Canada,NA
grid.25077.37,Central African Republic,AF
grid.25111.36,Austria,EU
grid.25152.31,Canada,NA
grid.25488.33,Vietnam,AS
grid.25588.32,Poland,EU
grid.25627.34,United Kingdom,EU
grid.25690.38,United Kingdom,EU
grid.25697.3f,France,EU
grid.25769.3f,Turkey,AS
grid.25786.3e,Italy,EU
grid.25867.3e,Tanzania,AF
grid.25879.31,United States,NA
grid.25881.36,South Africa,AF
grid.25996.31,Italy,EU
grid.26009.3d,United States,NA
grid.26055.34,Spain,EU
grid.26069.3b,United Kingdom,EU
grid.26083.3f,Russia,EU
grid.26089.35,Argentina,SA
grid.26090.3d,United States,NA
grid.26091.3c,Japan,AS
grid.26140.31,Hungary,EU
grid.26141.30,Brazil,SA
grid.26193.3f,Georgia,AS
grid.26194.38,Armenia,AS
grid.26306.31,United Kingdom,EU
grid.26335.31,Netherlands,EU
grid.26597.3f,United Kingdom,EU
grid.26618.3b,Italy,EU
grid.26693.38,Portugal,EU
grid.26790.3a,United States,NA
grid.26793.39,Portugal,EU
grid.26811.3c,Spain,EU
grid.26877.3c,Greece,EU
grid.26999.3d,Japan,AS
grid.27024.33,Germany,EU
grid.27029.3e,Germany,EU
grid.27139.3e,Slovakia,EU
grid.27235.31,United States,NA
grid.27255.37,China,AS
grid.27324.30,United States,NA
grid.27372.33,Belgium,EU
grid.27446.33,China,AS
grid.27463.34,Italy,EU
grid.27476.30,Japan,AS
grid.27530.33,Denmark,EU
grid.27567.31,United Kingdom,EU
grid.27593.3a,Germany,EU
grid.27667.32,Belgium,EU
grid.27729.39,France,EU
grid.27734.35,Italy,EU
grid.27736.37,Russia,EU
grid.27755.32,United States,NA
grid.27859.31,New Zealand,OC
grid.27860.3b,United States,NA
grid.27871.3b,China,AS
grid.27873.39,United States,NA
grid.27883.36,Portugal,EU
grid.28009.33,Turkey,AS
grid.28020.38,Spain,EU
grid.28046.38,Canada,NA
grid.28048.36,Poland,EU
grid.28056.39,China,AS
grid.28121.38,Germany,EU
grid.28171.3d,Russia,EU
grid.28203.3b,United States,NA
grid.28224.3e,Moldova,EU
grid.28287.37,Sweden,EU
grid.28312.3a,Japan,AS
grid.28326.3d,Italy,EU
grid.28328.33,United Kingdom,EU
grid.28367.38,Germany,EU
grid.28368.37,Germany,EU
grid.28371.3f,United Kingdom,EU
grid.28390.30,Germany,EU
grid.28403.3d,Italy,EU
grid.28409.37,Spain,EU
grid.28455.3e,Turkey,AS
grid.28479.30,Spain,EU
grid.28526.3b,Norway,EU
grid.28541.3a,Germany,EU
grid.28558.32,Greece,EU
grid.28577.3f,United Kingdom,EU
grid.28598.3e,Italy,EU
grid.28665.3f,Taiwan,AS
grid.28703.3e,China,AS
grid.28803.31,United States,NA
grid.28848.3e,France,EU
grid.28867.33,United Kingdom,EU
grid.28894.3f,Germany,EU
grid.28911.33,Portugal,EU
grid.28937.37,Sweden,EU
grid.29050.3e,Sweden,EU
grid.29078.34,Switzerland,EU
grid.29109.33,United Kingdom,EU
grid.29160.3c,Germany,EU
grid.29172.3f,France,EU
grid.29251.3d,Jordan,AS
grid.29254.38,Romania,EU
grid.29273.3d,Cameroon,AF
grid.29328.32,Poland,EU
grid.29524.38,Slovenia,EU
grid.29742.3a,Netherlands,EU
grid.29773.38,France,EU
grid.29857.31,United States,NA
grid.29869.3c,South Korea,AS
grid.29906.34,Turkey,AS
grid.29980.3a,New Zealand,OC
grid.30055.33,China,AS
grid.30064.31,United States,NA
grid.30070.34,France,EU
grid.30073.37,United Kingdom,EU
grid.30252.36,Germany,EU
grid.30311.30,South Korea,AS
grid.30389.31,United States,NA
grid.30390.39,France,EU
grid.30420.35,Italy,EU
grid.30434.30,Italy,EU
grid.30435.31,Italy,EU
grid.30579.38,Italy,EU
grid.30666.35,Spain,EU
grid.30760.32,United States,NA
grid.30805.3e,Spain,EU
grid.30820.39,Ethiopia,AF
grid.30977.3a,France,EU
grid.31044.32,United Kingdom,EU
grid.31082.38,Romania,EU
grid.31143.34,Morocco,AF
grid.31147.30,Netherlands,EU
grid.31151.37,France,EU
grid.31410.37,United Kingdom,EU
grid.31432.37,Japan,AS
grid.31451.32,Egypt,AF
grid.31501.36,South Korea,AS
grid.31564.35,Turkey,AS
grid.31567.36,Germany,EU
grid.31730.36,Germany,EU
grid.31880.32,China,AS
grid.31935.3d,Italy,EU
grid.32056.32,India,AS
grid.32139.3a,Algeria,AF
grid.32140.34,Turkey,AS
grid.32190.39,Denmark,EU
grid.32197.3e,Japan,AS
grid.32217.35,Germany,EU
grid.32224.35,United States,NA
grid.32258.3e,Spain,EU
grid.32348.3e,United States,NA
grid.32495.39,Russia,EU
grid.32509.3d,United Kingdom,EU
grid.32517.32,Spain,EU
grid.32566.34,China,AS
grid.32776.37,Cambodia,AS
grid.32801.38,Germany,EU
grid.32995.34,Sweden,EU
grid.33003.33,Egypt,AF
grid.33018.39,Germany,EU
grid.33058.3d,Kenya,AF
grid.33070.37,Lebanon,AS
grid.33185.3c,Norway,EU
grid.33199.31,China,AS
grid.33224.34,France,EU
grid.33235.34,France,EU
grid.33236.37,Italy,EU
grid.33440.30,Uganda,AF
grid.33489.35,United States,NA
grid.33565.36,Austria,EU
grid.33623.37,Germany,EU
grid.33647.35,United States,NA
grid.33692.3d,United Kingdom,EU
grid.33695.3a,Ireland,EU
grid.33762.33,Russia,EU
grid.33763.32,China,AS
grid.33764.35,China,AS
grid.33801.39,Jordan,AS
grid.33831.3a,France,EU
grid.33997.37,New Caledonia,OC
grid.33998.38,Fiji,OC
grid.34197.38,Poland,EU
grid.34348.38,Slovakia,EU
grid.34418.3a,China,AS
grid.34421.30,United States,NA
grid.34424.35,United States,NA
grid.34428.39,Canada,NA
grid.34429.38,Canada,NA
grid.34474.30,United States,NA
grid.34477.33,United States,NA
grid.34517.34,Turkey,AS
grid.34538.39,Turkey,AS
grid.34555.32,Ukraine,EU
grid.34566.32,France,EU
grid.34646.33,United Kingdom,EU
grid.34684.3d,Mexico,NA
grid.34822.3f,Portugal,EU
grid.34966.3e,Spain,EU
grid.34980.36,India,AS
grid.34988.3e,Italy,EU
grid.35030.35,China,AS
grid.35043.31,Russia,EU
grid.35135.31,Russia,EU
grid.35155.37,China,AS
grid.35247.37,Italy,EU
grid.35306.33,Bosnia and Herzegovina,EU
grid.35349.38,United Kingdom,EU
grid.35371.33,Bulgaria,EU
grid.35403.31,United States,NA
grid.35434.35,Denmark,EU
grid.35541.36,South Korea,AS
grid.35843.39,Sweden,EU
grid.35915.3b,Russia,EU
grid.35937.3b,United Kingdom,EU
grid.36020.37,Taiwan,AS
grid.36076.34,United Kingdom,EU
grid.36083.3e,Spain,EU
grid.36110.35,Canada,NA
grid.36120.36,Netherlands,EU
grid.36193.3e,France,EU
grid.36212.34,United Kingdom,EU
grid.36303.35,South Korea,AS
grid.36316.31,United Kingdom,EU
grid.36402.33,Syria,AS
grid.36425.36,United States,NA
grid.36511.30,United Kingdom,EU
grid.36567.31,United States,NA
grid.36738.39,Greece,EU
grid.36823.3c,France,EU
grid.36895.31,Portugal,EU
grid.37172.30,South Korea,AS
grid.37179.3b,Poland,EU
grid.37213.34,Canada,NA
grid.37372.32,France,EU
grid.37415.34,Russia,EU
grid.37430.33,Finland,EU
grid.37472.35,Sweden,EU
grid.37485.3d,France,EU
grid.37553.37,Jordan,AS
grid.37589.30,Taiwan,AS
grid.37600.32,Azerbaijan,AS
grid.37640.36,United Kingdom,EU
grid.37677.32,Ukraine,EU
grid.37678.3d,Sweden,EU
grid.37728.39,India,AS
grid.38142.3c,United States,NA
grid.38199.3a,Ukraine,EU
grid.38275.3b,Germany,EU
grid.38348.34,Taiwan,AS
grid.38407.38,Laos,AS
grid.38575.3c,Turkey,AS
grid.38587.31,China,AS
grid.38603.3e,Croatia,EU
grid.38678.32,Canada,NA
grid.38926.36,Moldova,EU
grid.38936.37,Germany,EU
grid.39009.33,Germany,EU
grid.39158.36,Japan,AS
grid.39290.31,France,EU
grid.39364.3b,Netherlands,EU
grid.39381.30,Canada,NA
grid.39382.33,United States,NA
grid.39436.3b,China,AS
grid.39479.30,United States,NA
grid.39489.3f,United Kingdom,EU
grid.39572.3a,Russia,EU
grid.39591.37,Canada,NA
grid.39679.32,United States,NA
grid.39768.33,Spain,EU
grid.39936.36,United States,NA
grid.39953.35,India,AS
grid.40263.33,United States,NA
grid.40368.39,United Kingdom,EU
grid.40548.3d,Netherlands,EU
grid.40602.30,Germany,EU
grid.40616.35,Malta,EU
grid.40803.3f,United States,NA
grid.41056.36,Poland,EU
grid.41156.37,China,AS
grid.41206.31,Turkey,AS
grid.41312.35,Colombia,SA
grid.41315.32,Germany,EU
grid.41405.34,Georgia,AS
grid.41611.33,Slovakia,EU
grid.41719.3a,Austria,EU
grid.41724.34,France,EU
grid.41891.35,United States,NA
grid.42050.33,Romania,EU
grid.42167.36,United Kingdom,EU
grid.42269.3b,Syria,AS
grid.42271.32,Lebanon,AS
grid.42283.3f,Germany,EU
grid.42327.30,Canada,NA
grid.42399.35,France,EU
grid.42475.30,United Kingdom,EU
grid.42505.36,United States,NA
grid.42629.3b,United Kingdom,EU
grid.42687.3f,South Korea,AS
grid.42707.36,Mexico,NA
grid.42752.36,United States,NA
grid.42781.38,United Kingdom,EU
grid.43086.39,United Kingdom,EU
grid.43169.39,China,AS
grid.43308.3c,China,AS
grid.43322.34,Lithuania,EU
grid.43519.3a,United Arab Emirates,AS
grid.43555.32,China,AS
grid.43582.38,United States,NA
grid.43641.34,United Kingdom,EU
grid.43710.31,United Kingdom,EU
grid.43969.31,United States,NA
grid.44214.37,United States,NA
grid.44361.34,United Kingdom,EU
grid.44705.32,Germany,EU
grid.44870.3f,United Kingdom,EU
grid.44871.3e,India,AS
grid.45083.3a,Lithuania,EU
grid.45099.31,Germany,EU
grid.45199.30,Mauritius,AF
grid.45202.31,Sri Lanka,AS
grid.45203.30,Japan,AS
grid.45343.35,Spain,EU
grid.45349.3f,Portugal,EU
grid.45419.3d,Canada,NA
grid.45465.36,Germany,EU
grid.45672.32,Saudi Arabia,AS
grid.45907.3f,Taiwan,AS
grid.45978.37,Turkey,AS
grid.45982.32,India,AS
grid.46072.37,Iran,AS
grid.46078.3d,Canada,NA
grid.46197.3d,Nigeria,AF
grid.46309.38,United States,NA
grid.46534.30,India,AS
grid.46699.34,United Kingdom,EU
grid.46864.38,Slovakia,EU
grid.47100.32,United States,NA
grid.47170.35,United Kingdom,EU
grid.47187.3d,China,AS
grid.47244.31,Ireland,EU
grid.47355.30,Netherlands,EU
grid.47422.37,Italy,EU
grid.47609.3c,Canada,NA
grid.47716.33,Japan,AS
grid.47840.3f,United States,NA
grid.47894.36,United States,NA
grid.48004.38,United Kingdom,EU
grid.48142.3b,France,EU
grid.48166.3d,China,AS
grid.48207.39,Bulgaria,EU
grid.48324.39,Poland,EU
grid.48336.3a,United States,NA
grid.48349.32,Lithuania,EU
grid.48430.3b,Russia,EU
grid.48472.3d,Russia,EU
grid.48507.3e,Armenia,AS
grid.48686.34,Romania,EU
grid.48769.34,Belgium,EU
grid.48815.30,United Kingdom,EU
grid.48862.30,United Kingdom,EU
grid.48950.30,United States,NA
grid.48959.39,France,EU
grid.48997.3b,Serbia,EU
grid.49096.32,Germany,EU
grid.49100.3c,South Korea,AS
grid.49319.36,France,EU
grid.49470.3e,China,AS
grid.49481.30,New Zealand,OC
grid.49528.32,Ukraine,EU
grid.49606.3d,South Korea,AS
grid.49697.35,South Africa,AF
grid.49746.38,Turkey,AS
grid.49791.32,Germany,EU
grid.50043.32,Romania,EU
grid.50125.33,France,EU
grid.50494.3c,Italy,EU
grid.50545.31,Belgium,EU
grid.50550.35,France,EU
grid.50936.39,Italy,EU
