Id;Label
university of orleans;university of orleans
federal university of bahia;federal university of bahia
kelley school of business;kelley school of business
university of washington;university of washington
dst systems;dst systems
hitotsubashi university;hitotsubashi university
mentor graphics;mentor graphics
interdisciplinary center herzliya;interdisciplinary center herzliya
indian institute of technology delhi;indian institute of technology delhi
purdue university;purdue university
southern methodist university;southern methodist university
binghamton university;binghamton university
copenhagen business school;copenhagen business school
flinders university;flinders university
princeton university;princeton university
loyola university maryland;loyola university maryland
university of iceland;university of iceland
slippery rock university of pennsylvania;slippery rock university of pennsylvania
university of delhi;university of delhi
college of william mary;college of william mary
statoil;statoil
university of west georgia;university of west georgia
west virginia university;west virginia university
university of rome tor vergata;university of rome tor vergata
upc ireland;upc ireland
national institute of technology meghalaya;national institute of technology meghalaya
oak ridge national laboratory;oak ridge national laboratory
university of chicago;university of chicago
bucknell university;bucknell university
research institute for mathematical sciences;research institute for mathematical sciences
polytechnic university of valencia;polytechnic university of valencia
virginia commonwealth university;virginia commonwealth university
east china normal university;east china normal university
hrl laboratories;hrl laboratories
los alamos national laboratory;los alamos national laboratory
oracle corporation;oracle corporation
research institute for advanced computer science;research institute for advanced computer science
vrije universiteit brussel;vrije universiteit brussel
indian institute of technology kanpur;indian institute of technology kanpur
ames research center;ames research center
polaris industries;polaris industries
national security agency;national security agency
university of applied sciences kaiserslautern;university of applied sciences kaiserslautern
guru gobind singh indraprastha university;guru gobind singh indraprastha university
american diabetes association;american diabetes association
national institute of education;national institute of education
national center for science education;national center for science education
university of windsor;university of windsor
university of alabama;university of alabama
geisel school of medicine;geisel school of medicine
university of sussex;university of sussex
peking university;peking university
technological university kalay;technological university kalay
dartmouth college;dartmouth college
university of alberta;university of alberta
national and kapodistrian university of athens;national and kapodistrian university of athens
macquarie university;macquarie university
washington state university;washington state university
united states air force academy;united states air force academy
sun microsystems laboratories;sun microsystems laboratories
howard hughes medical institute;howard hughes medical institute
college of charleston;college of charleston
university of melbourne;university of melbourne
union bank of switzerland;union bank of switzerland
ludwig maximilian university of munich;ludwig maximilian university of munich
bluespec inc;bluespec inc
budapest university of technology and economics;budapest university of technology and economics
bryn mawr college;bryn mawr college
texas a m university;texas a m university
ramapo college;ramapo college
university of arkansas at little rock;university of arkansas at little rock
cri;cri
switch;switch
sri international;sri international
oregon institute of technology;oregon institute of technology
university of genoa;university of genoa
uppsala university;uppsala university
california state university long beach;california state university long beach
nipissing university;nipissing university
north dakota state university;north dakota state university
trw inc;trw inc
whitestein technologies;whitestein technologies
blekinge institute of technology;blekinge institute of technology
university of nantes;university of nantes
ecole polytechnique de montreal;ecole polytechnique de montreal
zug com;zug com
new york university;new york university
brooklyn college;brooklyn college
state university of new york at oswego;state university of new york at oswego
fernuniversitat hagen;fernuniversitat hagen
terry college of business;terry college of business
ibm;ibm
university of trier;university of trier
thammasat university;thammasat university
leiden university;leiden university
university of luxembourg;university of luxembourg
ulster university;ulster university
open university;open university
university of nebraska lincoln;university of nebraska lincoln
university of western ontario;university of western ontario
aalto university;aalto university
infineon technologies;infineon technologies
polytechnic university of milan;polytechnic university of milan
verisign;verisign
university of naples federico ii;university of naples federico ii
university of canterbury;university of canterbury
centre national de la recherche scientifique;centre national de la recherche scientifique
university of toronto;university of toronto
russian academy of sciences;russian academy of sciences
lille university of science and technology;lille university of science and technology
university of rio grande;university of rio grande
symantec;symantec
university of puerto rico;university of puerto rico
intel;intel
avaya;avaya
university of liege;university of liege
st john s college cambridge;st john s college cambridge
university of vermont;university of vermont
pontifical university of salamanca;pontifical university of salamanca
university of cincinnati;university of cincinnati
banha university;banha university
kansas state university;kansas state university
memorial university of newfoundland;memorial university of newfoundland
virginia state university;virginia state university
university of edinburgh;university of edinburgh
texas state university;texas state university
the graduate center cuny;the graduate center cuny
oregon health science university;oregon health science university
city university london;city university london
t systems;t systems
clemson university;clemson university
aiken technical college;aiken technical college
adobe systems;adobe systems
humboldt university of berlin;humboldt university of berlin
indiana university southeast;indiana university southeast
harvard smithsonian center for astrophysics;harvard smithsonian center for astrophysics
university of zaragoza;university of zaragoza
sam houston state university;sam houston state university
indian department of telecommunications;indian department of telecommunications
university of washington bothell;university of washington bothell
hp labs;hp labs
university of science and technology of china;university of science and technology of china
bethel college;bethel college
ncr corporation;ncr corporation
renaissance computing institute;renaissance computing institute
institut gaspard monge;institut gaspard monge
university of lyon;university of lyon
university of toledo;university of toledo
university of brasilia;university of brasilia
carroll university;carroll university
university of louisiana at monroe;university of louisiana at monroe
heriot watt university;heriot watt university
arbor networks;arbor networks
federal university of campina grande;federal university of campina grande
western kentucky university;western kentucky university
el paso community college;el paso community college
university of liverpool;university of liverpool
st anne s college oxford;st anne s college oxford
d e shaw co;d e shaw co
harvard university;harvard university
gordon college;gordon college
jean monnet university;jean monnet university
university college london;university college london
university at buffalo;university at buffalo
school of electronics and computer science university of southampton;school of electronics and computer science university of southampton
konkuk university;konkuk university
appalachian state university;appalachian state university
griffith university;griffith university
epic systems;epic systems
kochi university of technology;kochi university of technology
grove city college;grove city college
randolph macon college;randolph macon college
olivetti;olivetti
grinnell college;grinnell college
university of dundee;university of dundee
southern illinois university edwardsville;southern illinois university edwardsville
purdue university school of electrical and computer engineering;purdue university school of electrical and computer engineering
lehman college;lehman college
university of toulouse;university of toulouse
fordham university;fordham university
rhodes university;rhodes university
harvard business school;harvard business school
university of tulsa;university of tulsa
university of tennessee;university of tennessee
miles college;miles college
international crisis group;international crisis group
universidade catolica de brasilia;universidade catolica de brasilia
iri;iri
radboud university nijmegen;radboud university nijmegen
hewlett packard;hewlett packard
burlington coat factory;burlington coat factory
indian institute of science;indian institute of science
langley research center;langley research center
calvin college;calvin college
florida state university;florida state university
atomic energy of canada limited;atomic energy of canada limited
kaiserslautern university of technology;kaiserslautern university of technology
praxis;praxis
augsburg college;augsburg college
university of north carolina at wilmington;university of north carolina at wilmington
atego;atego
tokyo institute of technology;tokyo institute of technology
university of perpignan;university of perpignan
federal university of alagoas;federal university of alagoas
bielefeld university;bielefeld university
university of alcala;university of alcala
ilog;ilog
j f drake state technical college;j f drake state technical college
brunel university london;brunel university london
university of beira interior;university of beira interior
st jerome s university;st jerome s university
hong kong polytechnic university;hong kong polytechnic university
university of neuchâtel;university of neuchâtel
indian institute of technology kharagpur;indian institute of technology kharagpur
university of marburg;university of marburg
robert gordon university;robert gordon university
alcatel lucent;alcatel lucent
ecole nationale superieure des mines de nancy;ecole nationale superieure des mines de nancy
university of adelaide;university of adelaide
facebook;facebook
moscow institute of physics and technology;moscow institute of physics and technology
emory university;emory university
saint petersburg state university;saint petersburg state university
faculdade de engenharia da universidade do porto;faculdade de engenharia da universidade do porto
university of maryland college park;university of maryland college park
ebay;ebay
florida institute of technology;florida institute of technology
polaroid corporation;polaroid corporation
university of parma;university of parma
exxonmobil;exxonmobil
georgetown university;georgetown university
university of western macedonia;university of western macedonia
michigan state university;michigan state university
united nations university;united nations university
nanjing university of science and technology;nanjing university of science and technology
universiti putra malaysia;universiti putra malaysia
auckland university of technology;auckland university of technology
osaka university;osaka university
florida atlantic university;florida atlantic university
turku centre for computer science;turku centre for computer science
university of illinois at chicago;university of illinois at chicago
university of coimbra;university of coimbra
samsung;samsung
university of mannheim;university of mannheim
villanova university;villanova university
university of st thomas;university of st thomas
university of memphis;university of memphis
data storage institute;data storage institute
clarkson university;clarkson university
national institute of advanced industrial science and technology;national institute of advanced industrial science and technology
jinan university;jinan university
brock university;brock university
technical university of kenya;technical university of kenya
university of hamburg;university of hamburg
mcgill university;mcgill university
katholieke universiteit leuven;katholieke universiteit leuven
university of warsaw;university of warsaw
university of south australia;university of south australia
goethe university frankfurt;goethe university frankfurt
kyushu institute of technology;kyushu institute of technology
university of tromso;university of tromso
google;google
dickinson college;dickinson college
coverity;coverity
georgia tech research institute;georgia tech research institute
kent state university;kent state university
iran university of science and technology;iran university of science and technology
bilkent university;bilkent university
technical university of hamburg;technical university of hamburg
northeastern university college of computer and information science;northeastern university college of computer and information science
federal university of rio de janeiro;federal university of rio de janeiro
stellenbosch university;stellenbosch university
university of notre dame;university of notre dame
urbana university;urbana university
university of roehampton;university of roehampton
university of brighton;university of brighton
york university;york university
brics;brics
university of maryland baltimore county;university of maryland baltimore county
lancaster university;lancaster university
hofstra university;hofstra university
shiraz university of medical sciences;shiraz university of medical sciences
cambridge technology partners;cambridge technology partners
umea university;umea university
university of konstanz;university of konstanz
parc;parc
college of the atlantic;college of the atlantic
michigan technological university;michigan technological university
san jose state university;san jose state university
wind river systems;wind river systems
moscow state university;moscow state university
lehigh university;lehigh university
dbs bank;dbs bank
university of osnabruck;university of osnabruck
university of gothenburg;university of gothenburg
walter reed army institute of research;walter reed army institute of research
national instruments;national instruments
numerical algorithms group;numerical algorithms group
david geffen school of medicine at ucla;david geffen school of medicine at ucla
university of new mexico;university of new mexico
wuhan university;wuhan university
sofia university;sofia university
bae systems;bae systems
altarum institute;altarum institute
university of bristol;university of bristol
department of computer science university of oxford;department of computer science university of oxford
keele university;keele university
superior national school of advanced techniques;superior national school of advanced techniques
isaac newton institute;isaac newton institute
fujitsu;fujitsu
university of munster;university of munster
george washington university;george washington university
environmental research institute of michigan;environmental research institute of michigan
university of southern denmark;university of southern denmark
indiana university bloomington;indiana university bloomington
colby college;colby college
university of innsbruck;university of innsbruck
mediatech institute;mediatech institute
city university of new york;city university of new york
motorola;motorola
university of turin;university of turin
florida institute for human and machine cognition;florida institute for human and machine cognition
the aerospace corporation;the aerospace corporation
duke university;duke university
analog devices;analog devices
macewan university;macewan university
university of chile;university of chile
university of virginia;university of virginia
synopsys;synopsys
digital management inc;digital management inc
institute for computational engineering and sciences;institute for computational engineering and sciences
autonomous university of barcelona;autonomous university of barcelona
university of texas at dallas;university of texas at dallas
medical research council;medical research council
saint joseph s university;saint joseph s university
lahore university of management sciences;lahore university of management sciences
university of leicester;university of leicester
south university;south university
university of bari;university of bari
toyota;toyota
ithaca college;ithaca college
lim college;lim college
university of manitoba;university of manitoba
university of arkansas;university of arkansas
lulea university of technology;lulea university of technology
fort lewis college;fort lewis college
it university of copenhagen;it university of copenhagen
alexandru ioan cuza university;alexandru ioan cuza university
carthage college;carthage college
university of trento;university of trento
rensselaer polytechnic institute;rensselaer polytechnic institute
dakota state university;dakota state university
national taiwan ocean university;national taiwan ocean university
national institutes of health;national institutes of health
state university of new york at new paltz;state university of new york at new paltz
national university of la plata;national university of la plata
leibniz university of hanover;leibniz university of hanover
university of jena;university of jena
national chiao tung university;national chiao tung university
athens state university;athens state university
university of birmingham;university of birmingham
university of thessaly;university of thessaly
thoughtworks;thoughtworks
malardalen university college;malardalen university college
indian institute of technology roorkee;indian institute of technology roorkee
ryukoku university;ryukoku university
atlas group;atlas group
commonwealth scientific and industrial research organisation;commonwealth scientific and industrial research organisation
curtin university;curtin university
iscte university institute of lisbon;iscte university institute of lisbon
mississippi state university;mississippi state university
university of texas at san antonio;university of texas at san antonio
national presto industries;national presto industries
university of louisville;university of louisville
university of texas medical branch;university of texas medical branch
national autonomous university of mexico;national autonomous university of mexico
university of strathclyde;university of strathclyde
pontifical catholic university of rio de janeiro;pontifical catholic university of rio de janeiro
university of minho;university of minho
northern arizona university;northern arizona university
swedish institute of computer science;swedish institute of computer science
texas tech university;texas tech university
massachusetts institute of technology;massachusetts institute of technology
netlogic microsystems;netlogic microsystems
universite de namur;universite de namur
new mexico state university;new mexico state university
washington university school of medicine;washington university school of medicine
norwegian university of science and technology;norwegian university of science and technology
federal university of paraiba;federal university of paraiba
university of lugano;university of lugano
northumbria university;northumbria university
university of murcia;university of murcia
university of kent;university of kent
sapienza university of rome;sapienza university of rome
hamilton institute;hamilton institute
university of hartford;university of hartford
rutgers newark;rutgers newark
ottawa university;ottawa university
university of tennessee at chattanooga;university of tennessee at chattanooga
university of sheffield;university of sheffield
university of bologna;university of bologna
electronic frontier foundation;electronic frontier foundation
